object_id,kind,hate,group,attack_severity,definition_verdict,adopted_definition,source_fit,query_fit,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,acceptance_mode,pre_acceptance_field_provenance,source_snapshot
hit:3950:demo:6413:lex-0333:sense:01:6:9,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:3950:demo:6413:lex-0714:sense:01:149:151,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:3950:demo:6413:lex-0714:sense:01:174:176,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:3950:demo:7212:lex-0176:sense:01:4:6,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:3950:demo:7235:lex-0090:sense:01:3:5,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:demo:1242:lex-0073:sense:01:97:100,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:demo:1242:lex-0279:sense:01:67:70,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:demo:25:lex-0117:sense:01:81:84,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:demo:25:lex-0690:sense:01:63:65,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:demo:5135:lex-0117:sense:01:66:69,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4026:query:4026:lex-0117:sense:01:57:60,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:5535:lex-0117:sense:01:7:10,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:717:lex-0105:sense:01:19:22,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:717:lex-0235:sense:01:4:7,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:717:lex-0236:sense:01:14:17,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:7519:lex-0543:sense:01:16:18,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:7519:lex-0543:sense:01:26:28,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:7519:lex-0690:sense:01:129:131,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4080:demo:7519:lex-0690:sense:01:97:99,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4137:demo:2787:lex-0731:sense:01:62:64,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4137:demo:467:lex-0292:sense:01:5:9,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4137:demo:6291:lex-0090:sense:01:46:48,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4137:demo:6764:lex-0215:sense:01:39:41,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:1158:lex-0090:sense:01:0:2,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2025:lex-0092:sense:01:53:56,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2025:lex-0176:sense:01:57:59,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:25:27,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:53:55,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:58:60,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:63:65,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:78:80,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:86:88,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0215:sense:01:8:10,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:2075:lex-0343:sense:01:94:96,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:3212:lex-0090:sense:01:10:12,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:3212:lex-0090:sense:01:16:18,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:3372:lex-0090:sense:01:10:12,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:3372:lex-0090:sense:01:4:6,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:4443:lex-0090:sense:01:2:4,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:4810:lex-0603:sense:01:7:10,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:4810:lex-0749:sense:01:13:16,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:6291:lex-0090:sense:01:46:48,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:demo:7235:lex-0090:sense:01:3:5,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4189:query:4189:lex-0090:sense:01:11:13,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:1242:lex-0073:sense:01:97:100,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:1242:lex-0279:sense:01:67:70,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:1336:lex-0117:sense:01:91:94,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:2004:lex-0463:sense:01:6:8,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:3619:lex-0057:sense:01:114:116,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:3619:lex-0057:sense:01:142:144,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:3619:lex-0117:sense:01:45:48,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4450:demo:3619:lex-0117:sense:01:8:11,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4756:demo:3911:lex-0018:sense:01:8:9,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""user_discussion""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4756:demo:4652:lex-0384:sense:01:36:38,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4756:demo:5788:lex-0590:sense:01:25:27,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4756:demo:5788:lex-0743:sense:01:27:29,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:4756:demo:5919:lex-0731:sense:01:52:54,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
