condition_id	query_id	query_short_id	family_id	lexicon_arm	demo_arm	condition_group	lexicon_ids	demo_ids	demo_answers	focal_relation_dimension	foreground_relation_proposal	foreground_focal_word	qwen8b_prompt_sha256	human_adoption	eligible_for_GPU	construction_stratum
CMAD-JSC-Q2-L2-D00	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D00	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	855907b08389b67b4c8d6df19e8fa5ccce83ce8de6b137148fefb81fa3eaa694		False	B_word_explanation
CMAD-JSC-Q2-N-D0	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	N	D0	neutral_diagnostic	"[""CMAD-JSC-N""]"	[]	[]	semantic_reference_fit			b7d07a2fae5cdb90a06dade491252b962cb05c19f9e64b853277f98400f4c14d		False	B_word_explanation
CMAD-JSC-Q2-N-D10	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	N	D10	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	7f645d6bc1dc84eb78669c6b4035608ad9c784e51c51193adcd5f0c8b90d6420		False	B_word_explanation
CMAD-JSC-Q2-N-D01	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	N	D01	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	3670181b0ed5041125c83a334dfef060ebabfadb621f92c87cf6312b03b6d370		False	B_word_explanation
CMAD-JSC-Q2-L0-D10S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	b406a12e32c5eedfaffd913ae319687d0ff319ccf595ce0a3b442c2d0e7e9044		False	B_word_explanation
CMAD-JSC-Q2-L0-D01S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	2462a23a4078cc5fd8a857037886dab72b6a36e6795a8b676bfde60e4eb2948d		False	B_word_explanation
CMAD-JSC-Q2-L1-D10S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	d111241a9f7b83e3e7d59ec95fd468a86c40bad94d78fc4e42ca081dc7d7c9af		False	B_word_explanation
CMAD-JSC-Q2-L1-D01S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	fa2cedbb0c1aa786ee9a339a45ec74d5a434a55aca6fcf04e55257e0e023e6cc		False	B_word_explanation
CMAD-JSC-Q2-L2-D10S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	ee9b5ed682d52711a3f0923ce512b4c97a2420b463ca239c80260ab24583c413		False	B_word_explanation
CMAD-JSC-Q2-L2-D01S	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	c94d49ce3b0611cca6e7a10e3b2f97c26c5c69665e52700157976b618dd324e6		False	B_word_explanation
CMAD-JSC-Q3-L0-D0	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D0	core	[]	[]	[]	semantic_reference_fit			2273eec27b2c267037b32c49cb33ebf1e3710cb65c0fbc70db9506094a5ee0f2		False	B_word_explanation
CMAD-JSC-Q3-L0-D11	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D11	core	[]	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	b2d9320f06d1678f3393689aab12334843c718cd70160b2d68b525933a05a456		False	B_word_explanation
CMAD-JSC-Q3-L0-D10	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D10	core	[]	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	fb32b7330d84fa93245f2194389db59c6b1d477938f080c7d30b520c21b5edb3		False	B_word_explanation
CMAD-JSC-Q3-L0-D01	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D01	core	[]	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	6281cdc603150971c811ce2538bdd55d9bb281d975d274d9e132fd006133fe17		False	B_word_explanation
CMAD-JSC-Q3-L0-D00	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D00	core	[]	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	4d71cbbd0a4bd908aa1f239d79b167296a3e7f055428856327fd950c414ea0f7		False	B_word_explanation
CMAD-JSC-Q3-L1-D0	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D0	core	"[""CMAD-JSC-L1""]"	[]	[]	semantic_reference_fit			edc4e6eeb54263a0210f73abf2dda5444bd97ec9a82e8df67d4f4359ddfec1c1		False	B_word_explanation
CMAD-JSC-Q3-L1-D11	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D11	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	d18282d4b5b96a6cae9930b924383011b88708b3cd9ae3783f3d25064260c9a8		False	B_word_explanation
CMAD-JSC-Q3-L1-D10	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D10	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	29a53a0feac8160d6d478e2bd22fe5503f295ea74df456d23b4d32dabf7d4936		False	B_word_explanation
CMAD-JSC-Q3-L1-D01	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D01	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	bd6a42c984560bcbc8964c22aa7f1a7342416c039e17ee74583a55412f7c7f88		False	B_word_explanation
CMAD-JSC-Q3-L1-D00	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D00	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	f6bf9f1ec7cd6cd2e6db7a260f4462ed58d846527fb56a94a74e4b80fed3e2ae		False	B_word_explanation
CMAD-JSC-Q3-L2-D0	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D0	core	"[""CMAD-JSC-L2""]"	[]	[]	semantic_reference_fit			436516d6a2229daea9281ec1150ca134a7640cd9e04bd35ad5bbc269da53a44a		False	B_word_explanation
CMAD-JSC-Q3-L2-D11	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D11	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	3c099f7a503178672fee1f35bd7a31dbc9f56dd47f64e30fef3d6d212d691120		False	B_word_explanation
CMAD-JSC-Q3-L2-D10	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D10	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	4ec70cb26664734df883c6e24da7fd2593b7d46c77b1d4558dcab726b0e1ddc5		False	B_word_explanation
CMAD-JSC-Q3-L2-D01	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D01	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	5c09970408f410667bef10d3e7cf754df662ec77c1eeb342b0d8fc5e55a02f6c		False	B_word_explanation
CMAD-JSC-Q3-L2-D00	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D00	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	e9ce6e8c241d6c921b68dbf6d4583e648f451bcc6f27aab0854322a69c4d4b87		False	B_word_explanation
CMAD-JSC-Q3-N-D0	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	N	D0	neutral_diagnostic	"[""CMAD-JSC-N""]"	[]	[]	semantic_reference_fit			e582e46fe66c92316fc5d8b1120399ea02c53e39b3b315655bdfe5e01ec90d3f		False	B_word_explanation
CMAD-JSC-Q3-N-D10	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	N	D10	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	c37a43268c9cb115fba1de2759adec97affa898fca52ac147fd00695498638ee		False	B_word_explanation
CMAD-JSC-Q3-N-D01	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	N	D01	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	7a052eb98daf5a6bc559d533bd2c62cdfa571803de4d8471d137292eff8c9b1a		False	B_word_explanation
CMAD-JSC-Q3-L0-D10S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	9b7dda2515128bb3956fa4a746ea7c57f97e44ebd318ecbe75f60c13f8b17bb8		False	B_word_explanation
CMAD-JSC-Q3-L0-D01S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	c618501ee980869c1cdfe12d2ab495fa952dfd14da37d28ea94c51f5de8c5e0f		False	B_word_explanation
CMAD-JSC-Q3-L1-D10S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	f536355941ceda132f08399b35da36c359d1516f5320bab389b9d579fb4c7bdc		False	B_word_explanation
CMAD-JSC-Q3-L1-D01S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L1	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	89896c9a29caa53d75e5a58d136bda2db22146b32eb7663cb04faf9483dac749		False	B_word_explanation
CMAD-JSC-Q3-L2-D10S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	2ef9158e733266ef500ed4f3d6f8d3d7b170b8725e739f3e3bf635326cccbbe6		False	B_word_explanation
CMAD-JSC-Q3-L2-D01S	CMAD-JSC-Q3	JSC-Q3	CMAD-JSC	L2	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	b454d088099ce03a7ec5f1ea59a144a7bb4abf4dffd9d83b151bb809ae144225		False	B_word_explanation
CMAD-JSC-Q4-L0-D0	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D0	core	[]	[]	[]	semantic_reference_fit			e21921540bace79990c7b9a78ad74c85632f3a41a1f32a640321c229cf8fccd9		False	B_word_explanation
CMAD-JSC-Q4-L0-D11	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D11	core	[]	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	36b9ab40acc995c3c6a1ab296cf5be39b74b4e022391eed90941479238bd256a		False	B_word_explanation
CMAD-JSC-Q4-L0-D10	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D10	core	[]	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	0f76b199cd9bef99a93ad8fa1bbd112a2e5205b56a210f37e30e285c12d5aedd		False	B_word_explanation
CMAD-JSC-Q4-L0-D01	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D01	core	[]	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	1f03f3dc34728c3021c213e4114ef58ccfaaf9e0ce29b4137b23abb02ee3bc32		False	B_word_explanation
CMAD-JSC-Q4-L0-D00	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D00	core	[]	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	07f462e793a4fcf54043905b6331a5bfbdca951aea1eeeba48068ec88c4d6022		False	B_word_explanation
CMAD-JSC-Q4-L1-D0	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D0	core	"[""CMAD-JSC-L1""]"	[]	[]	semantic_reference_fit			1a526bdc26d3e119de3e26f76e8149cf3798eb2343c4044418842e0453b4f999		False	B_word_explanation
CMAD-JSC-Q4-L1-D11	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D11	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	5adf99c28573022bfb1e02dc9fc8e176de712cd9c985700e52628bb5ffbe0382		False	B_word_explanation
CMAD-JSC-Q4-L1-D10	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D10	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	db883f9fa7641eaa245566443fd108160a5df4f5480dc00f871a0025e91bfea2		False	B_word_explanation
CMAD-JSC-Q4-L1-D01	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D01	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	b843eacb103ba4cd46d61dc950392f5616755d5bf6b81739d53a6de0714561fd		False	B_word_explanation
CMAD-JSC-Q4-L1-D00	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D00	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	d4e5fd4c210ad9ca452adbec740c14338ec8a18e48ddfaf5037ab9361e1c83ad		False	B_word_explanation
CMAD-JSC-Q4-L2-D0	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D0	core	"[""CMAD-JSC-L2""]"	[]	[]	semantic_reference_fit			28237a41f32de46c86231ac00ea819899e0ac48426c548329c404e46e587800d		False	B_word_explanation
CMAD-JSC-Q4-L2-D11	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D11	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	a8880e562802bee58d2f0015671535a220d164cd75fd90754d1b147a55dff493		False	B_word_explanation
CMAD-JSC-Q4-L2-D10	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D10	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	0cd3a0b3e60297bddcd47a16971b004ac4c059967090fe2de52d5683ff3fd643		False	B_word_explanation
CMAD-JSC-Q4-L2-D01	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D01	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	8fdb4eaa05c34d8d298175800aed70a2d209e5e10dd4e67244f3a6fc7694fb82		False	B_word_explanation
CMAD-JSC-Q4-L2-D00	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D00	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	2f84a6346fe122fc7b4b288c6b73de91d763bd84605b7dd5b936d4729a5aec33		False	B_word_explanation
CMAD-JSC-Q4-N-D0	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	N	D0	neutral_diagnostic	"[""CMAD-JSC-N""]"	[]	[]	semantic_reference_fit			8cd28762da810541fe3534ad10ab65aa9685a90aecdffc5c58027fca4e3f96eb		False	B_word_explanation
CMAD-JSC-Q4-N-D10	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	N	D10	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	3fdb05d7189ef374caf99b6df174e2f65087c069f0ceace9114e07310952ba65		False	B_word_explanation
CMAD-JSC-Q4-N-D01	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	N	D01	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	e92433bdaaf373bbd2f331ba5001c2795fab32599e05e80193303b1c9e2da317		False	B_word_explanation
CMAD-JSC-Q4-L0-D10S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	2cd63be479eaf7c160066af40ac872c0adecb8d008968694f836e5ecb37b6ca4		False	B_word_explanation
CMAD-JSC-Q4-L0-D01S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	bd25c660859673da2f3824fd9618eb2d639a777a0fa9f97062948cd9f7d23b39		False	B_word_explanation
CMAD-JSC-Q4-L1-D10S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	5fa0396e29ffb012bec93ff56f36eeaf1438d037cda3ee4feb94ee8ece194e09		False	B_word_explanation
CMAD-JSC-Q4-L1-D01S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L1	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	37030daa33cbc54949191d18b6cb120541bcb2f6d9a3570e3a9019680bd9c547		False	B_word_explanation
CMAD-JSC-Q4-L2-D10S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	e893333817b17812e7314a3fb7ff3c361d551ee02f0be970f21e095f9e81fc85		False	B_word_explanation
CMAD-JSC-Q4-L2-D01S	CMAD-JSC-Q4	JSC-Q4	CMAD-JSC	L2	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	6beedbc134a44a6251e1111c6252fb04f1f859e860cc5c1b1582464e3ac2c152		False	B_word_explanation
CMAD-MT-Q1-L0-D0	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D0	core	[]	[]	[]	semantic_reference_fit			6131ae0923db723397eb5ba87d40c14e8e47cd61a5a232889c65e4d02b3cf736		False	B_word_explanation
CMAD-MT-Q1-L0-D11	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D11	core	[]	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	f740b80e767606bda9a06ac07947ab14ec9b4aa86b00305451fbffe076fdd1c7		False	B_word_explanation
CMAD-MT-Q1-L0-D10	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D10	core	[]	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	beee2756ba528d7d3212332698e1bcbd0ca410058c7a7907f37255802a4fe834		False	B_word_explanation
CMAD-MT-Q1-L0-D01	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D01	core	[]	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	113f60f504bc7dd6d199dadae18a586b5774386a4e6326fb20f5d40d2d8f9eb2		False	B_word_explanation
CMAD-MT-Q1-L0-D00	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D00	core	[]	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	66c4a509657744d53bcca77b3d4139bfa1c26f2e847f0219236c0760f0273846		False	B_word_explanation
CMAD-MT-Q1-L1-D0	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D0	core	"[""CMAD-MT-L1""]"	[]	[]	semantic_reference_fit			a4f6ed1f1fda4f2948894ccd9bc65b3761ecd857bcee2350c474f58c71c0e490		False	B_word_explanation
CMAD-MT-Q1-L1-D11	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D11	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	d31beedcec9b21ea1c9ed030db0bafda31e17aba2061fb1ab5a259647d67efc2		False	B_word_explanation
CMAD-MT-Q1-L1-D10	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D10	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	1edcf0fbaaf5c0df430ba92e9bb5721d283f5328d5ab986993f1e52936ca8f3c		False	B_word_explanation
CMAD-MT-Q1-L1-D01	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D01	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	1fc981903fbf810b22dbbe643edde641b311a0a0743120b45f944a085951c623		False	B_word_explanation
CMAD-MT-Q1-L1-D00	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D00	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	1ec922921408aa2a5d8055adbb80ced84fc5fb3e2b49a8bdc02da802bc0db1fb		False	B_word_explanation
CMAD-MT-Q1-L2-D0	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D0	core	"[""CMAD-MT-L2""]"	[]	[]	semantic_reference_fit			2c8fa03916fba89978cf7c29bae6451c5e248b31618f457548ba3ab5abfdf836		False	B_word_explanation
CMAD-MT-Q1-L2-D11	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D11	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	4ee0e208d8d7b657d781dcb569de9297b265db9a3a9aaf3c439490bd5865a332		False	B_word_explanation
CMAD-MT-Q1-L2-D10	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D10	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	ec2c7621aca11fac93d734cb25ff6511c407a181c3f65850e60d1bbef4aeb08a		False	B_word_explanation
CMAD-MT-Q1-L2-D01	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D01	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	607e108312835333cc1aa8bd148836700a26399e6fac30269a96e44e72c79769		False	B_word_explanation
CMAD-MT-Q1-L2-D00	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D00	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	8fee03cc743c2e7a3a4649d279e71a525f51292fa42823f1e80bf92c0d376403		False	B_word_explanation
