object_id,query_id,source_kind,source_id,surface,start,end,original_definition,source_text,query_text,source_fit,query_fit,source_fit_provenance,query_fit_provenance,assessment_status
hit:4080:demo:7519:lex-0543:sense:01:26:28,4080,demo,7519,反同,26,28,反对同性恋，是指对同性恋持否定、排斥或敌视的态度和立场。,停下吧，快停一下吧，让智商回来。反同到底有什么意义？反同是因为什么？你们真的有想清楚吗？说什么啊，这是不孝，那是人家的家事，关你何事？说什么欺骗他人，欺骗他人的是个人，不是群体，搞清楚一点。到处网暴别人，我觉得主要原因就是因为你们现实生活过得不好，所以才要去网暴那些其他过得比你们更不好的人。,我是河南的回族，简直互联网最底层🤣,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4080:demo:7519:lex-0690:sense:01:97:99,4080,demo,7519,网暴,97,99,'网络暴力'的简称，指通过网络以文本、图像、音频、视频等形式对个人集中发布的，含有侮辱谩骂、造谣诽谤、煽动仇恨、威逼胁迫、侵犯隐私，以及影响身心健康的指责嘲讽、贬低歧视等内容的违法和不良信息。,停下吧，快停一下吧，让智商回来。反同到底有什么意义？反同是因为什么？你们真的有想清楚吗？说什么啊，这是不孝，那是人家的家事，关你何事？说什么欺骗他人，欺骗他人的是个人，不是群体，搞清楚一点。到处网暴别人，我觉得主要原因就是因为你们现实生活过得不好，所以才要去网暴那些其他过得比你们更不好的人。,我是河南的回族，简直互联网最底层🤣,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4080:demo:7519:lex-0690:sense:01:129:131,4080,demo,7519,网暴,129,131,'网络暴力'的简称，指通过网络以文本、图像、音频、视频等形式对个人集中发布的，含有侮辱谩骂、造谣诽谤、煽动仇恨、威逼胁迫、侵犯隐私，以及影响身心健康的指责嘲讽、贬低歧视等内容的违法和不良信息。,停下吧，快停一下吧，让智商回来。反同到底有什么意义？反同是因为什么？你们真的有想清楚吗？说什么啊，这是不孝，那是人家的家事，关你何事？说什么欺骗他人，欺骗他人的是个人，不是群体，搞清楚一点。到处网暴别人，我觉得主要原因就是因为你们现实生活过得不好，所以才要去网暴那些其他过得比你们更不好的人。,我是河南的回族，简直互联网最底层🤣,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1128:demo:1180:lex-0073:sense:01:5:8,1128,demo,1180,txl,5,8,中文'同性恋'拼音的首字母简写，用于代指同性恋群团。,这就是你们txl的好队友吗？,你见过吗？,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1128:demo:387:lex-0282:sense:01:6:8,1128,demo,387,母畜,6,8,指雌性畜生，对女性群体的侮辱性称呼。,一眼真，也就母畜能干得出来这种事,你见过吗？,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:query:4189:lex-0090:sense:01:11:13,4189,query,4189,女拳,11,13,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:1158:lex-0090:sense:01:0:2,4189,demo,1158,女拳,0,2,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,女拳真是典中典?,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:7235:lex-0090:sense:01:3:5,4189,demo,7235,女拳,3,5,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,这是真女拳吧…😅还分上等级了,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:3372:lex-0090:sense:01:4:6,4189,demo,3372,女拳,4,6,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,女权怼了女拳？这事儿女拳知道吗？?,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:3372:lex-0090:sense:01:10:12,4189,demo,3372,女拳,10,12,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,女权怼了女拳？这事儿女拳知道吗？?,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:4443:lex-0090:sense:01:2:4,4189,demo,4443,女拳,2,4,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,针对女拳而已，😆应该还有些好点的女人,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:6291:lex-0090:sense:01:46:48,4189,demo,6291,女拳,46,48,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:3212:lex-0090:sense:01:10:12,4189,demo,3212,女拳,10,12,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,一直就有大把女人反对女拳，现实中女拳并不多，大多混迹在网络,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:3212:lex-0090:sense:01:16:18,4189,demo,3212,女拳,16,18,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,一直就有大把女人反对女拳，现实中女拳并不多，大多混迹在网络,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2025:lex-0092:sense:01:53:56,4189,demo,2025,女拳王,53,56,常用于对中国女权主义者的贬义表达。,已经完全失去了对中国年轻女性的信任（35以下），反正我现在看任何一个我不是很熟的年轻女的都先贴上两个标签 女拳王 媚黑，就像女的说男的都是潜在强奸犯一样，互相戴帽子呗，两性之间的信任会越来越少，直至完全对立🤔,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2025:lex-0176:sense:01:57:59,4189,demo,2025,媚黑,57,59,指责某人过度迎合、追捧黑人或与黑人有关的事物，常含贬义；这是使用者的评价，不是被指称者的客观属性。,已经完全失去了对中国年轻女性的信任（35以下），反正我现在看任何一个我不是很熟的年轻女的都先贴上两个标签 女拳王 媚黑，就像女的说男的都是潜在强奸犯一样，互相戴帽子呗，两性之间的信任会越来越少，直至完全对立🤔,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:8:10,4189,demo,2075,男同,8,10,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:25:27,4189,demo,2075,男同,25,27,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:53:55,4189,demo,2075,男同,53,55,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:58:60,4189,demo,2075,男同,58,60,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:63:65,4189,demo,2075,男同,63,65,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:78:80,4189,demo,2075,男同,78,80,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0215:sense:01:86:88,4189,demo,2075,男同,86,88,对男同性恋群体的简称，常含贬义。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:2075:lex-0343:sense:01:94:96,4189,demo,2075,骗婚,94,96,同性恋者隐瞒自己性取向，步入异性恋婚姻的行为。,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:4810:lex-0603:sense:01:7:10,4189,demo,4810,美国佬,7,10,对美国人的调侃性称呼。,女权背后打拳替美国佬办事的狗东西可不少，把黑人娶进来的咋不说呢,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4189:demo:4810:lex-0749:sense:01:13:16,4189,demo,4810,狗东西,13,16,骂人的话。,女权背后打拳替美国佬办事的狗东西可不少，把黑人娶进来的咋不说呢,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3919:demo:4839:lex-0176:sense:01:9:11,3919,demo,4839,媚黑,9,11,指责某人过度迎合、追捧黑人或与黑人有关的事物，常含贬义；这是使用者的评价，不是被指称者的客观属性。,用歧视修正道德吧，媚黑的扭曲三观，需要歧视其，并连带歧视其家人邻居等等大范围，只有火烧到了身上，大部分人才会救火,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
