contrast_id,cross_query,human_stratum_validation_required,ncc_background_cancels,role,terms,main_effects,main_directions,all_five_directions_agree_resolved,all_single_probes_agree_with_ncc,all_leave_one_out_agree_with_ncc
FD-3169-Q07-F1-X1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-2.037078857421875,""ab_reverse/answer_sum"":-1.7113761901855469,""ncc"":-0.07187770397228066,""original/answer_mean"":-0.17559407552083334,""original/answer_sum"":-0.6725692749023438}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-P2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""}]","{""ab_forward/answer_sum"":-1.6392135620117188,""ab_reverse/answer_sum"":-1.2581672668457031,""ncc"":0.10982515511157231,""original/answer_mean"":-0.008307647705078136,""original/answer_sum"":-0.14661788940429688}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q07-F1-X2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-2.352428436279297,""ab_reverse/answer_sum"":-1.6148910522460938,""ncc"":-0.07265359413012362,""original/answer_mean"":-0.1850176493326823,""original/answer_sum"":-0.7382240295410156}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-P1-X1-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":1.6450576782226562,""ab_reverse/answer_sum"":0.5871238708496094,""ncc"":0.08556769099370776,""original/answer_mean"":0.11171239217122397,""original/answer_sum"":0.4222373962402344}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q07-F1-P1-X1-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""}]","{""ab_forward/answer_sum"":2.0393333435058594,""ab_reverse/answer_sum"":1.0928153991699219,""ncc"":0.23549434604832653,""original/answer_mean"":0.24946645100911458,""original/answer_sum"":0.870941162109375}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q07-F1-P1-X1-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.3942756652832031,""ab_reverse/answer_sum"":-0.5056915283203125,""ncc"":-0.14992665505461877,""original/answer_mean"":-0.1377540588378906,""original/answer_sum"":-0.4487037658691406}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-P1-X1-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":1.8421955108642578,""ab_reverse/answer_sum"":0.8399696350097656,""ncc"":0.16053101852101714,""original/answer_mean"":0.18058942159016927,""original/answer_sum"":0.6465892791748047}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q07-F1-P2-X2-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":0.817169189453125,""ab_reverse/answer_sum"":0.5177421569824219,""ncc"":0.005728032689212181,""original/answer_mean"":0.060820515950520876,""original/answer_sum"":0.25888824462890625}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,False,False
FD-3169-Q07-F1-P2-X2-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""}]","{""ab_forward/answer_sum"":1.5303840637207031,""ab_reverse/answer_sum"":0.8744659423828125,""ncc"":0.18820678193090812,""original/answer_mean"":0.23753051757812504,""original/answer_sum"":0.850494384765625}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q07-F1-P2-X2-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.7132148742675781,""ab_reverse/answer_sum"":-0.3567237854003906,""ncc"":-0.18247874924169594,""original/answer_mean"":-0.17671000162760417,""original/answer_sum"":-0.5916061401367188}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-P2-X2-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":1.173776626586914,""ab_reverse/answer_sum"":0.6961040496826172,""ncc"":0.09696740731006015,""original/answer_mean"":0.14917551676432295,""original/answer_sum"":0.5546913146972656}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q07-F1-O-P1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""}]","{""ab_forward/answer_sum"":-4.26507568359375,""ab_reverse/answer_sum"":-4.589469909667969,""ncc"":-0.542876687662154,""original/answer_mean"":-0.5850926717122396,""original/answer_sum"":-2.0704421997070312}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-P1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""}]","{""ab_forward/answer_sum"":-3.7106971740722656,""ab_reverse/answer_sum"":-3.691253662109375,""ncc"":-0.619504385063788,""original/answer_mean"":-0.6662353515624999,""original/answer_sum"":-2.2490081787109375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-P1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""}]","{""ab_forward/answer_sum"":-0.5543785095214844,""ab_reverse/answer_sum"":-0.8982162475585938,""ncc"":0.076627697401634,""original/answer_mean"":0.08114267985026041,""original/answer_sum"":0.17856597900390625}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
FD-3169-Q07-F1-O-P1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""}]","{""ab_forward/answer_sum"":-3.987886428833008,""ab_reverse/answer_sum"":-4.140361785888672,""ncc"":-0.581190536362971,""original/answer_mean"":-0.6256640116373697,""original/answer_sum"":-2.1597251892089844}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-2.6200180053710938,""ab_reverse/answer_sum"":-4.002346038818359,""ncc"":-0.45730899666844627,""original/answer_mean"":-0.4733802795410156,""original/answer_sum"":-1.6482048034667969}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""}]","{""ab_forward/answer_sum"":-1.6713638305664062,""ab_reverse/answer_sum"":-2.598438262939453,""ncc"":-0.3840100390154615,""original/answer_mean"":-0.4167689005533854,""original/answer_sum"":-1.3780670166015625}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.9486541748046875,""ab_reverse/answer_sum"":-1.4039077758789062,""ncc"":-0.07329895765298478,""original/answer_mean"":-0.05661137898763019,""original/answer_sum"":-0.2701377868652344}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-2.14569091796875,""ab_reverse/answer_sum"":-3.3003921508789062,""ncc"":-0.4206595178419539,""original/answer_mean"":-0.4450745900472005,""original/answer_sum"":-1.5131359100341797}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-P2-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""}]","{""ab_forward/answer_sum"":-3.6363143920898438,""ab_reverse/answer_sum"":-4.264495849609375,""ncc"":-0.424536074385891,""original/answer_mean"":-0.5142140706380208,""original/answer_sum"":-1.8891220092773438}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-P2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""}]","{""ab_forward/answer_sum"":-3.0855255126953125,""ab_reverse/answer_sum"":-3.3137969970703125,""ncc"":-0.5329399758167592,""original/answer_mean"":-0.6248891194661459,""original/answer_sum"":-2.1449356079101562}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-P2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""}]","{""ab_forward/answer_sum"":-0.5507888793945312,""ab_reverse/answer_sum"":-0.9506988525390625,""ncc"":0.1084039014308682,""original/answer_mean"":0.11067504882812501,""original/answer_sum"":0.2558135986328125}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
FD-3169-Q07-F1-O-P2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""}]","{""ab_forward/answer_sum"":-3.360919952392578,""ab_reverse/answer_sum"":-3.7891464233398438,""ncc"":-0.4787380251013251,""original/answer_mean"":-0.5695515950520833,""original/answer_sum"":-2.01702880859375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X2-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-2.8191452026367188,""ab_reverse/answer_sum"":-3.746753692626953,""ncc"":-0.41880804169667885,""original/answer_mean"":-0.4533935546875,""original/answer_sum"":-1.6302337646484375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""}]","{""ab_forward/answer_sum"":-1.5551414489746094,""ab_reverse/answer_sum"":-2.4393310546875,""ncc"":-0.3447331938858511,""original/answer_mean"":-0.3873586018880208,""original/answer_sum"":-1.2944412231445312}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-1.2640037536621094,""ab_reverse/answer_sum"":-1.3074226379394531,""ncc"":-0.07407484781082774,""original/answer_mean"":-0.06603495279947916,""original/answer_sum"":-0.33579254150390625}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q07-F1-O-X2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-2.187143325805664,""ab_reverse/answer_sum"":-3.0930423736572266,""ncc"":-0.381770617791265,""original/answer_mean"":-0.42037607828776036,""original/answer_sum"":-1.4623374938964844}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q08-F1-O-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-O-H""}]","{""ab_forward/answer_sum"":-0.28774261474609375,""ab_reverse/answer_sum"":-0.6066970825195312,""ncc"":0.16592002789131577,""original/answer_mean"":0.04551607767740884,""original/answer_sum"":0.2216930389404297}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
FD-3169-Q08-F1-P1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P1-H""}]","{""ab_forward/answer_sum"":-0.1960887908935547,""ab_reverse/answer_sum"":-0.8731269836425781,""ncc"":0.1557727720865696,""original/answer_mean"":0.03988380432128902,""original/answer_sum"":0.19498634338378906}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
